SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
NETFNIF100, EQ, 27-Aug-2020,119.5,118.3,121.89,118.3,121.88,120.15,121.23,163,0.2,24,159,97.55
NETFNV20, EQ, 27-Aug-2020,59.68,60.49,60.5,59.12,60.4,60.06,60.04,42067,25.26,63,22330,53.08
NETWORK18, EQ, 27-Aug-2020,39.9,40.6,41.35,39.5,40.95,40.8,40.32,2958279,1192.64,5756,1878206,63.49
NEULANDLAB, EQ, 27-Aug-2020,1011.25,1014,1030,986.1,996,996.9,1010.71,115400,1166.36,7291,47182,40.89
NEWGEN, EQ, 27-Aug-2020,213.8,214.5,217.9,209.05,212.5,211.6,212.97,109082,232.31,10136,70368,64.51
NEXTMEDIA, BE, 27-Aug-2020,6.75,7.05,7.05,6.75,6.75,6.75,6.95,3014,0.21,4, -, -
NFL, EQ, 27-Aug-2020,37,37.25,37.25,36.35,36.75,36.7,36.8,636093,234.07,1759,371175,58.35
NH, EQ, 27-Aug-2020,337.75,340.9,340.9,328,328,329.65,331.97,128838,427.7,5660,71717,55.66
NHAI, N1, 27-Aug-2020,1131.44,1134.79,1134.79,1132,1134,1132.04,1132.61,8368,94.78,23,8315,99.37
NHAI, N2, 27-Aug-2020,1286.62,1291.99,1291.99,1285,1285.01,1285.01,1285.96,1761,22.65,32,1566,88.93
NHAI, N4, 27-Aug-2020,1233,1233,1233,1233,1233,1233,1233,10,0.12,1,10,100
NHAI, N5, 27-Aug-2020,1345,1345,1345,1314.99,1315,1314.99,1317.85,21,0.28,4,10,47.62
NHAI, N6, 27-Aug-2020,1315.01,1319,1320,1316.01,1320,1320,1319.31,820,10.82,32,785,95.73
NHAI, N8, 27-Aug-2020,1189.9,1142.2,1195,1142.2,1195,1195,1182.67,275,3.25,14,220,80
NHAI, NA, 27-Aug-2020,1258.88,1255.1,1259.82,1255.1,1257.01,1257.01,1257.24,3128,39.33,38,2448,78.26
NHAI, ND, 27-Aug-2020,1305,1305,1305,1305,1305,1305,1305,5,0.07,1,5,100
NHBTF2014, N6, 27-Aug-2020,7352.15,7341,7351.05,7340,7351.05,7351.05,7343.01,200,14.69,5,150,75
NHBTF2023, N6, 27-Aug-2020,6700,6700,6700,6680,6680,6680,6682.5,40,2.67,6,40,100
NHPC, EQ, 27-Aug-2020,22.2,22.3,22.7,22.15,22.4,22.45,22.37,4464253,998.62,8644,1977538,44.3
NHPC, N4, 27-Aug-2020,1142.2,1121.33,1133.11,1121.33,1133.11,1133.11,1128.99,143,1.61,2,143,100
NHPC, N6, 27-Aug-2020,1420,1430,1430,1420.01,1420.01,1420.01,1420.56,27,0.38,5,25,92.59
NIACL, EQ, 27-Aug-2020,119.4,119.8,122,118.3,119.25,119,120.73,1198800,1447.3,10155,432639,36.09
NIBL, EQ, 27-Aug-2020,7.05,7.4,7.4,6.7,6.7,6.7,6.84,44331,3.03,124,42584,96.06
NIFTYBEES, EQ, 27-Aug-2020,122.75,139,139,122.55,123,122.91,123.1,1150255,1415.99,6857,802153,69.74
NIFTYEES, EQ, 27-Aug-2020,14443.35,14897,14897.46,14251.1,14897.46,14858.3,14598.22,14,2.04,14,10,71.43
NIITLTD, EQ, 27-Aug-2020,136.1,136.5,137.7,132.7,133.7,133.8,134.95,853368,1151.62,7959,393007,46.05
NILAINFRA, EQ, 27-Aug-2020,5.2,5.35,5.35,5.15,5.15,5.15,5.22,249549,13.02,479,175576,70.36
NILASPACES, EQ, 27-Aug-2020,1.45,1.5,1.5,1.4,1.4,1.4,1.43,471892,6.73,161,318641,67.52
NILKAMAL, EQ, 27-Aug-2020,1386.85,1399.95,1399.95,1355.6,1362,1361.75,1378.06,26316,362.65,3082,14820,56.32
NIPPOBATRY, EQ, 27-Aug-2020,579.9,585,595,576.65,585.5,585.65,586.77,1150,6.75,145,771,67.04
NITCO, EQ, 27-Aug-2020,20.45,20.85,21.35,20.5,20.65,20.55,20.8,82868,17.24,489,58278,70.33
NITINFIRE, BZ, 27-Aug-2020,0.7,0.7,0.7,0.65,0.7,0.7,0.68,110967,0.76,46, -, -
NITINSPIN, EQ, 27-Aug-2020,41.7,41.7,42.3,41.1,41.9,41.85,41.74,42645,17.8,477,26578,62.32
NKIND, EQ, 27-Aug-2020,23.5,23.5,23.75,22.35,22.35,22.35,22.8,1770,0.4,21,1470,83.05
NLCINDIA, EQ, 27-Aug-2020,54.85,55.2,55.35,54.55,54.7,54.65,54.86,296847,162.86,4003,200448,67.53
NMDC, EQ, 27-Aug-2020,96.2,96.2,97.6,95.4,97.25,96.1,96.2,4952841,4764.51,21156,1632289,32.96
NOCIL, EQ, 27-Aug-2020,135.5,135.05,136.7,131.2,131.7,132.15,133.28,2390828,3186.5,15652,694351,29.04
NOIDATOLL, EQ, 27-Aug-2020,3.35,3.4,3.4,3.3,3.4,3.4,3.36,71429,2.4,134,56137,78.59
NORBTEAEXP, BE, 27-Aug-2020,13.45,14.1,14.1,14.1,14.1,14.1,14.1,3898,0.55,11, -, -
NPBET, EQ, 27-Aug-2020,125.61,126.5,127.15,125.99,126.45,126.45,126.35,478,0.6,19,364,76.15
NRAIL, EQ, 27-Aug-2020,225.9,229,230,220.5,224,223.05,226.05,26796,60.57,1190,12427,46.38
NRBBEARING, EQ, 27-Aug-2020,89.35,90.1,90.7,86.9,88.2,88.05,88.31,259401,229.07,2768,139608,53.82
NSIL, EQ, 27-Aug-2020,797.95,770.05,814.95,770.05,794.95,787.25,791.85,576,4.56,120,529,91.84
NTL, EQ, 27-Aug-2020,0.85,0.9,0.9,0.8,0.9,0.9,0.89,54788,0.49,74,49665,90.65
NTPC, EQ, 27-Aug-2020,102.8,103.2,103.9,102,102.65,102.6,102.7,19363825,19886.03,57657,4371732,22.58
NTPC, N4, 27-Aug-2020,1196,1206,1206,1196,1196,1196.31,1199.35,230,2.76,3,230,100
NTPC, N6, 27-Aug-2020,1456,1467.8,1467.8,1455.55,1455.55,1455.55,1462.54,5,0.07,3,1,20
NTPC, N7, 27-Aug-2020,14.01,14,14.09,14,14.02,14.01,14.01,18913,2.65,93,18908,99.97
NUCLEUS, EQ, 27-Aug-2020,478.1,477,525.9,472,525.9,525.9,514.12,721698,3710.41,16369,232746,32.25
NXTDIGITAL, EQ, 27-Aug-2020,670.05,675,703.55,670,693.55,698.1,690.9,21853,150.98,942,15775,72.19
OAL, EQ, 27-Aug-2020,335.35,345.05,345.05,325,328,327.15,329.72,23800,78.47,725,18644,78.34
OBEROIRLTY, EQ, 27-Aug-2020,367.1,397.9,397.9,385,393.4,393.35,391.93,2139245,8384.43,38864,545221,25.49
OCCL, EQ, 27-Aug-2020,869.35,869,870.4,848,848,851.8,860.05,9184,78.99,1049,3982,43.36
OFSS, EQ, 27-Aug-2020,3043.45,3069.95,3200,3040,3045.25,3050.25,3101.3,305358,9470.06,27025,141383,46.3
OIL, EQ, 27-Aug-2020,97.6,98.1,98.2,97.45,98.05,97.85,97.86,437744,428.36,3007,242987,55.51
OILCOUNTUB, EQ, 27-Aug-2020,4.3,4.25,4.4,4.2,4.35,4.2,4.26,62097,2.64,122,56650,91.23
OISL, EQ, 27-Aug-2020,3.15,3.15,3.3,3.15,3.2,3.15,3.24,43433,1.41,40,43127,99.3
OLECTRA, EQ, 27-Aug-2020,72.25,72,72.9,69.05,71,70.75,71.06,63081,44.83,1105,42462,67.31
OMAXAUTO, EQ, 27-Aug-2020,54.25,54.95,55.6,51.05,51.05,51.3,52.93,103586,54.83,1909,61871,59.73
OMAXE, EQ, 27-Aug-2020,74.45,73.5,75.75,73.5,74.1,74.2,74.57,46114,34.39,483,29020,62.93
OMKARCHEM, EQ, 27-Aug-2020,7.95,8.3,8.3,8.3,8.3,8.3,8.3,11975,0.99,42,11975,100
OMMETALS, EQ, 27-Aug-2020,17.35,18,18.2,17.65,18.2,18.2,18.16,93603,17,237,82278,87.9
ONELIFECAP, EQ, 27-Aug-2020,7.15,7.45,7.45,7,7.35,7.35,7.33,6665,0.49,21,6145,92.2
ONEPOINT, EQ, 27-Aug-2020,13.1,14.2,14.2,12.8,13.3,13.3,13.25,6692,0.89,60,6393,95.53
ONGC, EQ, 27-Aug-2020,81.4,81.8,81.95,80,80.35,80.15,80.73,16309200,13166.85,58584,6023705,36.93
ONMOBILE, EQ, 27-Aug-2020,39.8,39.9,40.45,39.2,39.2,39.25,39.54,85066,33.64,510,58672,68.97
ONWARDTEC, EQ, 27-Aug-2020,63.5,63.8,64.55,62.7,63.2,63.25,63.42,8791,5.57,173,6893,78.41
OPTIEMUS, EQ, 27-Aug-2020,47.7,50.05,50.05,50.05,50.05,50.05,50.05,25804,12.91,31,25804,100
OPTOCIRCUI, EQ, 27-Aug-2020,7.4,7.35,7.4,7.2,7.3,7.3,7.3,788508,57.54,1123,565971,71.78
ORBTEXP, EQ, 27-Aug-2020,70.6,71.45,73.5,70,71.8,71.35,72.1,19065,13.75,411,11362,59.6
ORICONENT, EQ, 27-Aug-2020,19.65,19.7,23,19.7,22.75,22.4,22.05,1619783,357.15,5218,684215,42.24
ORIENTABRA, EQ, 27-Aug-2020,21.05,21.95,23.3,20.55,22.65,22.5,22.26,259460,57.74,1271,173513,66.87
ORIENTALTL, EQ, 27-Aug-2020,10.4,10.2,10.75,10.15,10.4,10.3,10.39,19697,2.05,78,16856,85.58
ORIENTBELL, EQ, 27-Aug-2020,101.7,103.15,104.15,96.8,100.6,99.1,101.69,83184,84.59,1483,51649,62.09
ORIENTCEM, EQ, 27-Aug-2020,71.15,71.15,71.95,69.25,69.35,69.45,70.1,325290,228.04,2033,250312,76.95
ORIENTELEC, EQ, 27-Aug-2020,201.6,201.95,207.75,200.55,203.55,203.2,203.91,344225,701.89,9231,157585,45.78
ORIENTHOT, EQ, 27-Aug-2020,23,22.7,23.05,22.5,22.85,22.8,22.75,25002,5.69,238,17357,69.42
ORIENTLTD, EQ, 27-Aug-2020,86.2,90.5,90.5,87.05,90.5,90.5,90.33,1103,1,43,1072,97.19
ORIENTPPR, EQ, 27-Aug-2020,18.7,18.85,19.2,18.6,18.7,18.7,18.84,574697,108.29,2316,291298,50.69
ORIENTREF, EQ, 27-Aug-2020,213.85,214.95,215.9,207.65,208,208.55,210.94,32569,68.7,1242,19371,59.48
ORISSAMINE, EQ, 27-Aug-2020,2709.3,2722.85,2784.95,2689.55,2698,2703.7,2734.4,19991,546.63,2959,8336,41.7
ORTEL, BZ, 27-Aug-2020,1.25,1.25,1.3,1.2,1.2,1.25,1.28,18251,0.23,15, -, -
ORTINLABSS, EQ, 27-Aug-2020,22.8,23.8,23.9,22.5,22.5,22.7,23.26,147142,34.22,898,94945,64.53
OSWALAGRO, EQ, 27-Aug-2020,8.7,8.7,8.85,8.6,8.7,8.65,8.68,53295,4.63,217,38354,71.97
PAGEIND, EQ, 27-Aug-2020,20202.15,20370,20417,19952,20130.9,20087.5,20117.03,46156,9285.22,15006,15646,33.9
PAISALO, EQ, 27-Aug-2020,441.55,454.85,454.85,435,436,439.05,439.05,3303,14.5,156,1887,57.13
PALASHSECU, EQ, 27-Aug-2020,29.85,28.6,31.3,28.55,30,30,30.21,3750,1.13,68,3269,87.17
PALREDTEC, EQ, 27-Aug-2020,21.4,21.4,22.3,20.7,20.7,21.1,21.35,5671,1.21,49,4471,78.84
PANACEABIO, EQ, 27-Aug-2020,192.95,194.8,195.6,191,191.95,192.15,193.68,179789,348.22,3369,95373,53.05
PANACHE, EQ, 27-Aug-2020,57.75,60.6,60.6,57.75,60.6,60.55,60.07,17594,10.57,66,5936,33.74
PANAMAPET, EQ, 27-Aug-2020,57.15,57.3,58.25,56,56.6,57.25,57,121784,69.41,1189,72937,59.89
PAPERPROD, EQ, 27-Aug-2020,296.35,296.35,297.35,285,285.65,287.05,289.3,202888,586.95,4411,115029,56.7
PAR, SM, 27-Aug-2020,49.45,49,49,49,49,49,49,2000,0.98,1,2000,100
PARABDRUGS, BZ, 27-Aug-2020,3,3.1,3.15,3,3.1,3.15,3.09,56725,1.75,103, -, -
PARACABLES, EQ, 27-Aug-2020,8.8,8.8,9.1,8.5,8.75,8.75,8.74,364305,31.85,604,235446,64.63
PARAGMILK, EQ, 27-Aug-2020,118.3,119,120.7,115.7,117.65,117.45,118.05,1280281,1511.35,10225,575661,44.96
PARSVNATH, EQ, 27-Aug-2020,3.4,3.45,3.55,3.3,3.45,3.55,3.45,200354,6.91,391,135976,67.87
PATELENG, EQ, 27-Aug-2020,14.9,15,15.25,14.4,14.6,14.55,14.97,763760,114.33,1650,494235,64.71
PATINTLOG, EQ, 27-Aug-2020,31.85,32.8,32.8,31.6,32.5,32.15,32.38,67915,21.99,538,49583,73.01
PATSPINLTD, EQ, 27-Aug-2020,5.85,6.1,6.1,6.1,6.1,6.1,6.1,1254,0.08,8,1254,100
PCJEWELLER, EQ, 27-Aug-2020,16.4,16.45,16.9,16.2,16.55,16.6,16.49,2471646,407.52,3786,1075727,43.52
PDMJEPAPER, EQ, 27-Aug-2020,14.85,14.9,15.1,14.75,14.85,14.8,14.9,57843,8.62,243,29439,50.89
PDSMFL, EQ, 27-Aug-2020,280.6,285,299.4,273,276.95,275.1,284.06,5367,15.25,343,1601,29.83
PEARLPOLY, EQ, 27-Aug-2020,19,19.6,19.6,18.2,18.25,18.25,18.49,6218,1.15,34,5448,87.62
PEL, EQ, 27-Aug-2020,1433,1464,1535.45,1440,1527.1,1521.6,1492.16,4805866,71711.32,130220,849437,17.68
PENIND, EQ, 27-Aug-2020,18.5,18.55,20.15,18.2,19.15,19.1,19.42,1422404,276.25,3440,598312,42.06
PENINLAND, EQ, 27-Aug-2020,4.75,4.9,4.95,4.8,4.95,4.95,4.94,220670,10.89,214,170204,77.13
PENTAGOLD, SM, 27-Aug-2020,20.2,21.1,21.1,21.1,21.1,21.1,21.1,33000,6.96,2,33000,100
PERSISTENT, EQ, 27-Aug-2020,1052.45,1060,1070.95,1045,1051,1049.6,1052.97,72934,767.97,5662,42733,58.59
PETRONET, EQ, 27-Aug-2020,247.65,248.95,249.1,242.05,243.8,243.35,243.65,5227448,12736.73,117907,3019976,57.77
PFC, EQ, 27-Aug-2020,99,99,100.4,96.55,97.65,97.5,98,8311789,8145.67,34779,3273123,39.38
PFC, N3, 27-Aug-2020,1364.5,1346,1346,1320,1320,1320,1333.09,139,1.85,2,139,100
PFC, N4, 27-Aug-2020,1130,1134.98,1134.98,1122.01,1123,1123.07,1128.85,18796,212.18,19,18585,98.88
PFC, N5, 27-Aug-2020,1265,1265,1265,1265,1265,1265,1265,950,12.02,7,950,100
PFC, N6, 27-Aug-2020,1299,1195.25,1195.25,1195.25,1195.25,1195.25,1195.25,251,3,6,250,99.6
PFC, N8, 27-Aug-2020,1473.99,1465,1468,1462.01,1462.01,1466,1466.37,287,4.21,13,250,87.11
PFIZER, EQ, 27-Aug-2020,4852,4848,4930,4810.65,4821,4828.75,4860.77,59977,2915.34,9801,25199,42.01
PFOCUS, EQ, 27-Aug-2020,41.35,41.35,41.95,39.1,39.65,39.95,40.48,76753,31.07,804,47251,61.56
PFS, EQ, 27-Aug-2020,19.2,19.2,19.55,18.5,18.6,18.6,18.89,1470671,277.82,3010,903472,61.43
PGEL, EQ, 27-Aug-2020,52.05,52.1,54.5,51.55,52.25,51.95,52.83,27234,14.39,209,18403,67.57
PGHH, EQ, 27-Aug-2020,10242.15,10345,10391.95,10096.55,10130,10124.85,10157.77,20726,2105.3,3882,17388,83.89
PGHL, EQ, 27-Aug-2020,5028.15,5150,5150,4960,4989,5033.05,5103.81,88396,4511.57,8082,54086,61.19
PGIL, EQ, 27-Aug-2020,151.05,156.95,157.4,145.5,145.65,146.5,148.28,117547,174.3,1130,97003,82.52
PHILIPCARB, EQ, 27-Aug-2020,124.55,124.7,127.15,122.5,123,123.25,125.01,1638077,2047.83,12085,634060,38.71
PHOENIXLTD, EQ, 27-Aug-2020,649.9,653,659.4,640.55,646.5,645.05,648.3,587747,3810.37,21526,351312,59.77
PIDILITIND, EQ, 27-Aug-2020,1468.45,1474,1504.3,1462.3,1470,1470.95,1485.58,1493305,22184.27,42430,463165,31.02
PIIND, EQ, 27-Aug-2020,2015.6,2026.15,2026.15,1975.3,1990,1991.05,1993.64,162855,3246.74,22835,88690,54.46
PILANIINVS, EQ, 27-Aug-2020,1584.15,1598,1611,1590,1595,1596.2,1603.48,1575,25.25,237,1317,83.62
PILITA, EQ, 27-Aug-2020,6.4,6.6,6.6,6.35,6.6,6.55,6.54,90039,5.88,228,83758,93.02
PIONDIST, EQ, 27-Aug-2020,113.7,112.5,114.25,112.05,113.2,113.15,113.01,12963,14.65,401,9151,70.59
PIONEEREMB, EQ, 27-Aug-2020,24.6,25.4,25.4,23.7,23.8,23.95,24.2,20227,4.9,302,12495,61.77
PITTIENG, EQ, 27-Aug-2020,32.7,32.75,33.95,32.1,32.7,32.75,33.31,335347,111.72,1565,41193,12.28
PKTEA, BE, 27-Aug-2020,147.1,147,152,140.8,143,143.05,143.27,1885,2.7,41, -, -
PLASTIBLEN, EQ, 27-Aug-2020,191.2,194.75,199,186.5,187.5,187.3,190.97,12877,24.59,506,8540,66.32
PNB, EQ, 27-Aug-2020,35.4,35.4,36.45,35.15,35.25,35.3,35.84,44760328,16041.76,53351,14731213,32.91
PNBGILTS, EQ, 27-Aug-2020,46.4,46.75,48,46.6,46.85,46.9,47.23,872249,411.95,3794,488291,55.98
PNBHOUSING, EQ, 27-Aug-2020,282.85,285,308.9,284,299,298.3,299.81,4925782,14767.88,54433,852563,17.31
PNC, EQ, 27-Aug-2020,17.7,18.5,18.5,17.5,17.75,17.8,17.8,7696,1.37,67,5234,68.01
PNCINFRA, EQ, 27-Aug-2020,170.45,171.9,174.9,167.5,168,169.1,171.59,272201,467.07,4224,157133,57.73
PODDARHOUS, EQ, 27-Aug-2020,168.35,170,185.15,168.5,180.9,180.85,181.89,73818,134.26,1021,50070,67.83
PODDARMENT, EQ, 27-Aug-2020,219.2,222.6,222.6,213.15,214.5,214.9,216.26,28137,60.85,1112,19103,67.89
POKARNA, EQ, 27-Aug-2020,148.65,150,150,142.25,144,142.9,144.31,37832,54.6,868,24380,64.44
POLYCAB, EQ, 27-Aug-2020,919.15,925,939,910,913.8,913.3,926.35,574498,5321.89,21928,191916,33.41
POLYMED, EQ, 27-Aug-2020,429.7,431.8,445,428,430.5,430.7,437.81,133302,583.6,5390,45218,33.92
POLYPLEX, EQ, 27-Aug-2020,736.65,741.4,763.7,738,759.05,756.4,754.09,178359,1344.99,8382,89641,50.26
PONNIERODE, EQ, 27-Aug-2020,184.45,186,186.85,180.2,180.2,180.65,182.57,21871,39.93,695,12652,57.85
POWERGRID, EQ, 27-Aug-2020,185.35,186.9,187.65,184.7,185.5,185.2,185.77,5829571,10829.51,36521,2639170,45.27
POWERINDIA, EQ, 27-Aug-2020,1031.45,1016.05,1039,1009.1,1010,1013.7,1023.4,22197,227.16,1344,15445,69.58
POWERMECH, EQ, 27-Aug-2020,467.9,473,556.8,473,481.95,480.3,488.31,161379,788.02,8582,93758,58.1
PPAP, EQ, 27-Aug-2020,236.2,238.5,240,230,232.5,232,233.73,26040,60.86,866,17330,66.55
PPL, EQ, 27-Aug-2020,81.4,81.9,81.9,79.7,79.9,80.15,80.77,66217,53.49,736,51927,78.42
PRABHAT, EQ, 27-Aug-2020,67.55,67.95,69.35,67.75,67.75,68.05,68.27,13300,9.08,184,11041,83.02
PRAENG, EQ, 27-Aug-2020,6.25,6.55,6.55,6,6.15,6.15,6.27,14300,0.9,62,11883,83.1
PRAJIND, EQ, 27-Aug-2020,76.35,76.5,77.75,75.6,76.15,76.3,76.58,1524538,1167.5,7920,512623,33.62
PRAKASH, EQ, 27-Aug-2020,47.85,47.85,48.3,47,47.4,47.2,47.75,514547,245.68,1789,382826,74.4
PRAKASHSTL, EQ, 27-Aug-2020,0.85,0.8,0.85,0.8,0.8,0.85,0.82,422740,3.46,151,297639,70.41
PRAXIS, EQ, 27-Aug-2020,30.1,30.95,31,29.5,30.45,30.4,29.99,16071,4.82,184,13687,85.17
PRECAM, EQ, 27-Aug-2020,35.7,39.9,40,38,38.4,38.3,38.9,1661386,646.34,6020,1022385,61.54
PRECOT, BE, 27-Aug-2020,27.25,27,28.6,27,28.6,28.4,27.81,1556,0.43,14, -, -
PRECWIRE, EQ, 27-Aug-2020,132.3,133,133,129,132.05,131.9,131.83,16875,22.25,445,11670,69.16
PREMEXPLN, EQ, 27-Aug-2020,138.65,143.5,143.5,133.25,134.6,135.3,137.16,13650,18.72,494,10300,75.46
PREMIER, BE, 27-Aug-2020,2.9,3,3,3,3,3,3,2055,0.06,4, -, -
PREMIERPOL, EQ, 27-Aug-2020,28.7,29,29.35,27.45,29.35,29.05,28.86,30436,8.78,135,19560,64.27
PRESSMN, EQ, 27-Aug-2020,21.7,21.7,21.75,20.7,20.85,21,21.16,49591,10.49,393,37647,75.91
PRESTIGE, EQ, 27-Aug-2020,240.4,243,264.55,242.25,260.45,259.85,258.59,2669034,6901.92,32601,806607,30.22
PRICOLLTD, EQ, 27-Aug-2020,45.45,45.95,46.5,43.5,45.1,45.5,45.43,354220,160.94,1915,237773,67.13
PRIMESECU, EQ, 27-Aug-2020,48.95,49,49.85,46.7,49.85,48.25,47.97,70293,33.72,1375,39234,55.81
PRINCEPIPE, EQ, 27-Aug-2020,184.85,188,202,186.5,192.1,191.3,195.44,1561457,3051.64,22515,551950,35.35
PROZONINTU, EQ, 27-Aug-2020,18.8,19.2,19.2,18.75,19,19,19.02,244580,46.52,944,152123,62.2
PRSMJOHNSN, EQ, 27-Aug-2020,55.4,55.95,61.7,55.05,58,57.7,58.44,1357429,793.25,9083,528406,38.93
PSB, EQ, 27-Aug-2020,13.3,13.35,13.45,13.2,13.2,13.2,13.28,606295,80.52,932,402722,66.42
PSL, BE, 27-Aug-2020,0.9,0.85,0.85,0.85,0.85,0.85,0.85,280996,2.39,135, -, -
PSPPROJECT, EQ, 27-Aug-2020,453.45,455.75,456.6,439,442,443.95,446.86,58151,259.85,2929,25985,44.69
PSUBNKBEES, EQ, 27-Aug-2020,16.61,16.61,16.95,16.5,16.82,16.71,16.78,114323,19.18,617,76119,66.58
PTC, EQ, 27-Aug-2020,61.25,61.45,62.3,61.1,61.5,61.6,61.68,1561285,962.97,8222,647566,41.48
PTL, EQ, 27-Aug-2020,46.45,47.1,47.1,46.1,47,46.8,46.71,47148,22.02,436,36175,76.73
PUNJABCHEM, EQ, 27-Aug-2020,613.1,613.1,640.05,607.05,622,622.7,624.35,24116,150.57,2197,10367,42.99
PUNJLLOYD, BZ, 27-Aug-2020,1.75,1.7,1.75,1.7,1.75,1.75,1.72,224337,3.87,155, -, -
PURVA, EQ, 27-Aug-2020,49.6,51.9,55.3,51.35,52.7,52.55,53.04,1334884,708.09,8579,376784,28.23
PVR, EQ, 27-Aug-2020,1322.65,1331.4,1356,1325,1335,1335.7,1338.67,1447185,19373,44445,144094,9.96
QGOLDHALF, EQ, 27-Aug-2020,2229,2265,2285.45,2235,2240,2239.6,2244.05,877,19.68,165,622,70.92
QNIFTY, EQ, 27-Aug-2020,1181,1194,1194,1194,1194,1194,1194,2,0.02,1,2,100
QUESS, EQ, 27-Aug-2020,377.9,379.9,394.3,379.2,387.7,387.9,389.86,379897,1481.06,9043,169464,44.61
QUICKHEAL, EQ, 27-Aug-2020,136.3,137.4,137.65,134.25,135.4,134.8,135.79,319491,433.84,4815,153107,47.92
RADICO, EQ, 27-Aug-2020,407.1,409.95,423,402.85,421.2,420.8,417.98,982213,4105.45,18410,350096,35.64
RADIOCITY, EQ, 27-Aug-2020,22.1,22.05,22.05,20.8,21.3,21.15,21.26,1562678,332.17,3327,973869,62.32
RAIN, EQ, 27-Aug-2020,121.9,121.9,125.5,121.9,122.5,122.95,123.77,1546410,1913.96,10868,486188,31.44
RAJESHEXPO, EQ, 27-Aug-2020,473.65,474.9,479,472,473.8,473.85,474.08,78553,372.41,4774,41173,52.41
RAJMET, SM, 27-Aug-2020,39,38.8,39.8,38.8,39.8,39.8,39.33,12000,4.72,3,4000,33.33
RAJRATAN, EQ, 27-Aug-2020,326.4,323,334.25,323,329,331.25,329.76,10090,33.27,418,7284,72.19
RAJSREESUG, EQ, 27-Aug-2020,15,15,15.35,14.9,15.05,15.05,15.11,6088,0.92,53,4330,71.12
RAJTV, EQ, 27-Aug-2020,40.45,40.45,41.5,39.1,40,40.35,39.92,7792,3.11,187,5280,67.76
RALLIS, EQ, 27-Aug-2020,327.35,328.5,328.9,312.75,317.5,318,317.22,1219393,3868.15,20712,476143,39.05
RAMANEWS, EQ, 27-Aug-2020,15.25,15.5,15.5,15.1,15.25,15.2,15.24,21923,3.34,132,18251,83.25
RAMASTEEL, BE, 27-Aug-2020,38.75,38.05,40.5,38.05,38.5,38.5,39.19,6244,2.45,47, -, -
RAMCOCEM, EQ, 27-Aug-2020,725.6,729.45,734.65,705.05,713.6,713.65,720.84,529955,3820.14,8875,177054,33.41
RAMCOIND, EQ, 27-Aug-2020,193.9,200,204.3,193,194,194.45,198.06,199819,395.76,4064,106313,53.2
RAMCOSYS, EQ, 27-Aug-2020,245.5,257.75,257.75,257.75,257.75,257.75,257.75,48132,124.06,366,48132,100
RAMKY, EQ, 27-Aug-2020,36.15,36.85,37.5,35.5,35.75,35.7,36.42,209950,76.46,1313,133601,63.63
RAMSARUP, BZ, 27-Aug-2020,0.3,0.3,0.3,0.25,0.25,0.25,0.26,28538,0.08,28, -, -
RANASUG, BE, 27-Aug-2020,7.85,7.9,7.9,7.5,7.8,7.75,7.63,475822,36.31,454, -, -
RANEENGINE, EQ, 27-Aug-2020,230.5,239,239,220,221,222.55,225.18,9062,20.41,379,5330,58.82
RANEHOLDIN, EQ, 27-Aug-2020,529.6,529.6,542.95,522,523,524.85,530.4,34552,183.26,2223,19608,56.75
RATNAMANI, EQ, 27-Aug-2020,1184.8,1193.1,1195,1170.35,1180,1180.05,1184.21,12028,142.44,1098,6862,57.05
RAYMOND, EQ, 27-Aug-2020,298.55,302,308.7,298.5,305,304.6,304.44,2294177,6984.36,28266,829040,36.14
RBL, EQ, 27-Aug-2020,648.6,648,657.95,626.05,628.95,633.8,645.52,45896,296.27,3579,20809,45.34
RBLBANK, EQ, 27-Aug-2020,200.4,203.8,208,197.8,202,202.8,203,48884028,99235.59,255938,7227530,14.79
RCF, EQ, 27-Aug-2020,51.65,51.8,51.95,49.6,49.9,50.2,50.81,1482913,753.41,5463,851334,57.41
RCOM, BE, 27-Aug-2020,2.45,2.35,2.55,2.35,2.55,2.55,2.46,25342409,622.75,12797, -, -
RECLTD, EQ, 27-Aug-2020,112.35,112.55,113.3,110.5,110.8,110.75,111.53,4929521,5498.09,29706,1550716,31.46
RECLTD, N2, 27-Aug-2020,1200.01,1211,1211,1211,1211,1211,1211,200,2.42,1,200,100
RECLTD, N8, 27-Aug-2020,1200,1190,1190,1190,1190,1190,1190,300,3.57,1,300,100
RECLTD, N9, 27-Aug-2020,1325,1324,1326,1324,1325,1325,1325.27,541,7.17,5,541,100
RECLTD, NH, 27-Aug-2020,1335,1310.11,1330.8,1310.11,1330.8,1330.8,1320.46,80,1.06,2,40,50
RECLTD, NI, 27-Aug-2020,1213.1,1225,1225,1225,1225,1225,1225,1,0.01,1,1,100
REDINGTON, EQ, 27-Aug-2020,118.45,119.05,119.05,116,116.25,116.45,116.58,951952,1109.74,8087,850681,89.36
REFEX, EQ, 27-Aug-2020,50.4,50.6,50.8,49.2,49.8,49.6,49.85,56422,28.13,677,39150,69.39
